,ac_year,statname,area_sqkm,tot_population,urban_population,grwoth_rate,sexratio,sc_population,st_population,literacy_rate,male_literacy_rate,female_literacy_rate,statname,ac_year,distcd,blkcd,villages,clusters,schools,sch_1,sch_2,sch_3,sch_4,sch_5,sch_6,sch_7,sch_r_1,sch_r_2,sch_r_3,sch_r_4,sch_r_5,sch_r_6,sch_r_7,sch_u_1,sch_u_2,sch_u_3,sch_u_4,sch_u_5,sch_u_6,sch_u_7,enr_1,enr_2,enr_3,enr_4,enr_5,enr_6,enr_7,enr_all,enr_r_1,enr_r_2,enr_r_3,enr_r_4,enr_r_5,enr_r_6,enr_r_7,enr_r_all,enr_u_1,enr_u_2,enr_u_3,enr_u_4,enr_u_5,enr_u_6,enr_u_7,enr_u_all,tch_1,tch_2,tch_3,tch_4,tch_5,tch_6,tch_7,tch_all,tch_r_1,tch_r_2,tch_r_3,tch_r_4,tch_r_5,tch_r_6,tch_r_7,tch_r_all,tch_u_1,tch_u_2,tch_u_3,tch_u_4,tch_u_5,tch_u_6,tch_u_7,tch_u_all,sing_cls_sch_1,sing_cls_sch_2,sing_cls_sch_3,sing_cls_sch_4,sing_cls_sch_5,sing_cls_sch_6,sing_cls_sch_7,sing_cls_sch_all,sing_tch_sch_1,sing_tch_sch_2,sing_tch_sch_3,sing_tch_sch_4,sing_tch_sch_5,sing_tch_sch_6,sing_tch_sch_7,sing_tch_sch_all,bldg_1,bldg_2,bldg_3,bldg_4,bldg_5,bldg_6,bldg_7,bldg_all,girls_toilet_1,girls_toilet_2,girls_toilet_3,girls_toilet_4,girls_toilet_5,girls_toilet_6,girls_toilet_7,girls_toilet_all,boys_toilet_1,boys_toilet_2,boys_toilet_3,boys_toilet_4,boys_toilet_5,boys_toilet_6,boys_toilet_7,boys_toilet_all,gsch_1,gsch_2,gsch_3,gsch_4,gsch_5,gsch_6,gsch_7,gsch_all,bsch_1,bsch_2,bsch_3,bsch_4,bsch_5,bsch_6,bsch_7,bsch_all,co_sch1,co_sch2,co_sch3,co_sch4,co_sch5,co_sch6,co_sch7,co_sch_all,cwsn_toilet_1,cwsn_toilet_2,cwsn_toilet_3,cwsn_toilet_4,cwsn_toilet_5,cwsn_toilet_6,cwsn_toilet_7,cwsn_toilet_all,water_1,water_2,water_3,water_4,water_5,water_6,water_7,water_all,electric_1,electric_2,electric_3,electric_4,electric_5,electric_6,electric_7,electric_all,rampneed_1,rampneed_2,rampneed_3,rampneed_4,rampneed_5,rampneed_6,rampneed_7,rampneed_all,ramps_1,ramps_2,ramps_3,ramps_4,ramps_5,ramps_6,ramps_7,ramps_all,library_1,library_2,library_3,library_4,library_5,library_6,library_7,library_all,librarian_1,librarian_2,librarian_3,librarian_4,librarian_5,librarian_6,librarian_7,librarian_all,bndrywall_1,bndrywall_2,bndrywall_3,bndrywall_4,bndrywall_5,bndrywall_6,bndrywall_7,bndrywall_all,cwsn_sch_1,cwsn_sch_2,cwsn_sch_3,cwsn_sch_4,cwsn_sch_5,cwsn_sch_6,cwsn_sch_7,cwsn_sch_all,lab_asst_1,lab_asst_2,lab_asst_3,lab_asst_4,lab_asst_5,lab_asst_6,lab_asst_7,lab_asst_all,hmroom_1,hmroom_2,hmroom_3,hmroom_4,hmroom_5,hmroom_6,hmroom_7,hmroom_all,hostel_boys_1,hostel_boys_2,hostel_boys_3,hostel_boys_4,hostel_boys_5,hostel_boys_6,hostel_boys_7,hostel_boys_all,hostel_girls_1,hostel_girls_2,hostel_girls_3,hostel_girls_4,hostel_girls_5,hostel_girls_6,hostel_girls_7,hostel_girls_all,statname,ac_year,internet_1,internet_2,internet_3,internet_4,internet_5,internet_6,internet_7,internet_all,ict_lab_1,ict_lab_2,ict_lab_3,ict_lab_4,ict_lab_5,ict_lab_6,ict_lab_7,ict_lab_all,pground_1,pground_2,pground_3,pground_4,pground_5,pground_6,pground_7,pground_all,medchk_1,medchk_2,medchk_3,medchk_4,medchk_5,medchk_6,medchk_7,medchk_all,smdc_1,smdc_2,smdc_3,smdc_4,smdc_5,smdc_6,smdc_7,smdc_all,sch_bld_com_1,sch_bld_com_2,sch_bld_com_3,sch_bld_com_4,sch_bld_com_5,sch_bld_com_6,sch_bld_com_7,sch_bld_com_all,pta_1,pta_2,pta_3,pta_4,pta_5,pta_6,pta_7,pta_all,sch_2006_1,sch_2006_2,sch_2006_3,sch_2006_4,sch_2006_5,sch_2006_6,sch_2006_7,sch_2006_all,cls_1,cls_2,cls_3,cls_4,cls_5,cls_6,cls_7,cls_all,tchf_1,tchf_2,tchf_3,tchf_4,tchf_5,tchf_6,tchf_7,tchf_all,enrg_1,enrg_2,enrg_3,enrg_4,enrg_5,enrg_6,enrg_7,enrg_all,statname,ac_year,enrc8_b,enrc8_g,enrc9_b,enrc9_g,enrc10_b,enrc10_g,enrc11_b,enrc11_g,enrc12_b,enrc12_g,repc8_b,repc8_g,repc9_b,repc9_g,repc10_b,repc10_g,repc11_b,repc11_g,repc12_b,repc12_g,cwsnc8_b,cwsnc8_g,cwsnc9_b,cwsnc9_g,cwsnc10_b,cwsnc10_g,cwsnc11_b,cwsnc11_g,cwsnc12_b,cwsnc12_g,schlabphy,schlabchem,schlabbio,schlabcomputer,schlabmath,schlablang,schlabgeo,schlabpsyc,schlabhsci,scsec,scsec_g,schsec,schsec_g,stsec,stsec_g,sthsec,sthsec_g,obcsec,obcsec_g,obchsec,obchsec_g,muslim_sec,muslim_sec_g,muslim_hsec,muslim_hsec_g,clgood_sec,clmajor_sec,clminor_sec,clgood_hsec,clmajor_hsec,clminor_hsec,boys_b13_c8,girls_b13_c8,boys_b13_c9,girls_b13_c9,boys_b13_c10,girls_b13_c10,boys_13_c8,girls_13_c8,boys_13_c9,girls_13_c9,boys_13_c10,girls_13_c10,boys_14_c8,girls_14_c8,boys_14_c9,girls_14_c9,boys_14_c10,girls_14_c10,boys_15_c8,girls_15_c8,boys_15_c9,girls_15_c9,boys_15_c10,girls_15_c10,boys_a15_c8,girls_a15_c8,boys_a15_c9,girls_a15_c9,boys_a15_c10,girls_a15_c10,boys_b15_c11,girls_b15_c11,boys_b15_c12,girls_b15_c12,boys_15_c11,girls_15_c11,boys_15_c12,girls_15_c12,boys_16_c11,girls_16_c11,boys_16_c12,girls_16_c12,boys_17_c11,girls_17_c11,boys_17_c12,girls_17_c12,boys_a17_c11,girls_a17_c11,boys_a17_c12,girls_a17_c12,apr_b_gen_py10,apr_g_gen_py10,apr_b_sc_py10,apr_g_sc_py10,apr_b_st_py10,apr_g_st_py10,apr_b_obc_py10,apr_g_obc_py10,pass_b_gen_py10,pass_g_gen_py10,pass_b_sc_py10,pass_g_sc_py10,pass_b_st_py10,pass_g_st_py10,pass_b_obc_py10,pass_g_obc_py10,arts_c11_b,sci_c11_b,com_c11_b,voc_c11_b,oth_c11_b,arts_c11_g,sci_c11_g,com_c11_g,voc_c11_g,oth_c11_g,arts_c12_b,sci_c12_b,com_c12_b,voc_c12_b,oth_c12_b,arts_c12_g,sci_c12_g,com_c12_g,voc_c12_g,oth_c12_g,apr_arts_gen_b,apr_arts_gen_g,apr_arts_sc_b,apr_arts_sc_g,apr_arts_st_b,apr_arts_st_g,apr_arts_obc_b,apr_arts_obc_g,pass_arts_gen_b,pass_arts_gen_g,pass_arts_sc_b,pass_arts_sc_g,pass_arts_st_b,pass_arts_st_g,pass_arts_obc_b,pass_arts_obc_g,apr_sci_gen_b,apr_sci_gen_g,apr_sci_sc_b,apr_sci_sc_g,apr_sci_st_b,apr_sci_st_g,apr_sci_obc_b,apr_sci_obc_g,pass_sci_gen_b,pass_sci_gen_g,pass_sci_sc_b,pass_sci_sc_g,pass_sci_st_b,pass_sci_st_g,pass_sci_obc_b,pass_sci_obc_g,apr_com_gen_b,apr_com_gen_g,apr_com_sc_b,apr_com_sc_g,apr_com_st_b,apr_com_st_g,apr_com_obc_b,apr_com_obc_g,pass_com_gen_b,pass_com_gen_g,pass_com_sc_b,pass_com_sc_g,pass_com_st_b,pass_com_st_g,pass_com_obc_b,pass_com_obc_g,apr_voc_gen_b,apr_voc_gen_g,apr_voc_sc_b,apr_voc_sc_g,apr_voc_st_b,apr_voc_st_g,apr_voc_obc_b,apr_voc_obc_g,pass_voc_gen_b,pass_voc_gen_g,pass_voc_sc_b,pass_voc_sc_g,pass_voc_st_b,pass_voc_st_g,pass_voc_obc_b,pass_voc_obc_g,apr_oth_gen_b,apr_oth_gen_g,apr_oth_sc_b,apr_oth_sc_g,apr_oth_st_b,apr_oth_st_g,apr_oth_obc_b,apr_oth_obc_g,pass_oth_gen_b,pass_oth_gen_g,pass_oth_sc_b,pass_oth_sc_g,pass_oth_st_b,pass_oth_st_g,pass_oth_obc_b,pass_oth_obc_g,statname,ac_year,tchug_r_m,tchgrad_r_m,tchpg_r_m,tchphd_r_m,tchpd_r_m,tchnr_r_m,tchug_r_f,tchgrad_r_f,tchpg_r_f,tchphd_r_f,tchpd_r_f,tchnr_r_f,tchug_r_nr,tchgrad_r_nr,tchpg_r_nr,tchphd_r_nr,tchpd_r_nr,tchnr_r_nr,tchug_p_m,tchgrad_p_m,tchpg_p_m,tchphd_p_m,tchpd_p_m,tchnr_p_m,tchug_p_f,tchgrad_p_f,tchpg_p_f,tchphd_p_f,tchpd_p_f,tchnr_p_f,tchug_p_nr,tchgrad_p_nr,tchpg_p_nr,tchphd_p_nr,tchpd_p_nr,tchnr_p_nr,tchbtt_m,tchbed_m,tchmed_m,tchoth_m,tchse_m,tchnr_m,tchbtt_f,tchbed_f,tchmed_f,tchoth_f,tchse_f,tchnr_f,tchbtt_nr,tchbed_nr,tchmed_nr,tchoth_nr,tchse_nr,tchnr_nr,enrc7_py,enrc8_py,enrc9_py,enrc10_py,enr11_py,enr12_py
0,2014-15,INDIA,3287240,1210193.42,31.2,17.64,940,16.6,8.6,74.04,82.14,65.46,Jammu And Kashmir,2014-15,22,201,7262,1619,4198,499,96,2693,406,31,471,2,268,88,2013,371,26,343,0,231,8,680,35,5,128,2,119411,28142,167091,35517,3387,238691,1544,593783,58391,26306,124418,32696,2861,146652,0,391324,61020,1836,42673,2821,526,92039,1544,202459,4549,1393,11503,2271,324,9333,38,29415,2227,1146,8031,2010,262,5872,0,19548,2322,247,3472,261,62,3461,38,9867,0,0,22,0,0,0,0,22,0,0,0,0,0,0,0,0,499,96,2693,406,31,471,2,4198,492,93,2579,375,27,410,0,3976,473,87,2405,347,26,376,2,3716,9,4,53,35,4,73,0,178,6,3,14,22,3,48,2,98,484,89,2626,349,24,350,0,3922,43,7,123,25,2,25,0,225,498,95,2648,396,30,461,1,4129,483,84,2025,271,20,423,1,3307,154,48,1243,241,21,288,0,1995,67,33,550,153,11,174,0,988,489,88,2344,311,19,448,2,3701,103,24,224,34,3,132,2,522,444,66,1779,261,24,401,2,2977,1,0,13,5,0,2,0,21,228,56,474,113,11,367,1,1250,448,66,1930,262,24,376,2,3108,10,11,20,2,0,16,0,59,4,10,22,9,0,11,0,56,Jammu And Kashmir,2014-15,262,21,403,6,0,65,0,757,174,31,351,15,3,130,0,704,460,77,2070,236,20,355,1,3219,334,53,1459,201,17,186,0,2250,329,84,1983,404,30,467,2,3299,317,84,1938,403,31,469,2,3244,356,85,2070,403,31,467,2,3414,16,2,41,4,0,4,0,67,3663,642,6951,1341,181,4833,28,17639,2613,444,5173,677,105,3365,6,12387,51667,12616,78461,17976,1631,110714,0,273065,Jammu And Kashmir,2014-15,107157,96380,102865,89702,78452,67614,76113,62850,63288,52899,1546,1003,3669,2675,3933,3611,1664,1109,3096,2564,1359,1075,875,681,521,369,300,239,268,138,467,463,431,437,85,45,55,21,27,30286,14309,18477,8912,38182,16906,22494,9829,26248,12151,16493,7258,205995,97590,152441,68724,9686,892,1924,3864,279,838,44735,39456,10496,8602,0,0,47676,43335,30251,26995,0,0,9501,9179,39990,34655,29645,25147,3417,2946,13938,12372,32810,28259,1437,1098,7667,6467,15430,13549,1600,1161,0,0,23114,17306,1395,1135,22858,19481,19901,15817,15275,14669,19088,16672,12477,9181,22553,18555,47711,40522,6746,5820,6681,5166,4323,3425,34497,27583,3482,3170,4276,3312,2861,2192,40825,25072,4847,137,188,36962,18448,2471,98,136,33550,21193,4019,118,79,30704,15459,2336,62,112,18979,20222,1716,1772,2069,1612,2080,1453,8371,9761,601,918,779,672,720,661,17695,10801,1210,763,1309,887,1237,532,12887,8590,732,517,800,551,833,344,3692,2010,195,104,155,135,281,69,2912,1741,117,82,105,94,156,61,20,27,9,12,2,1,0,0,12,29,6,2,2,1,0,5,20,143,4,4,4,4,0,4,5,92,0,0,0,0,0,4,Jammu And Kashmir,2014-15,736,5115,10472,458,11,0,673,4419,6787,330,3,0,0,0,0,0,0,0,10,48,168,10,0,0,0,39,132,4,0,0,0,0,0,0,0,0,134,11937,1229,90,43,3595,152,7856,1312,64,34,2969,0,0,0,0,0,0,203246,211178,195139,145849,122667,104286
1,2014-15,JAMMU AND KASHMIR,222236,12548.93,20.05,23.71,883,7.4,11.9,68.74,78.26,58.01,Himachal Pradesh,2014-15,12,124,10121,2240,3649,565,1565,654,850,1,8,6,419,1479,538,834,1,4,4,146,86,116,16,0,4,2,80026,341962,22332,37398,23,1488,1138,484367,47045,302982,16793,36503,23,626,783,404755,32981,38980,5539,895,0,862,355,79612,4758,18548,2092,2646,12,101,70,28246,2936,16679,1635,2568,12,41,53,23943,1822,1869,457,78,0,60,17,4303,0,9,2,55,0,0,0,66,0,0,0,2,0,0,0,2,565,1565,654,850,1,8,6,3649,562,1535,651,844,1,8,6,3607,561,1506,653,825,1,8,5,3559,3,39,0,11,0,0,1,54,3,22,2,0,0,0,0,27,559,1504,652,839,1,8,5,3568,108,401,96,197,0,3,0,805,565,1565,654,848,1,8,6,3647,564,1558,653,831,1,8,6,3621,181,1121,223,635,0,2,4,2166,64,1028,68,562,0,1,3,1726,560,1562,641,844,1,8,6,3622,265,232,186,34,1,4,2,724,483,1173,505,596,0,5,6,2768,3,1,2,0,0,0,0,6,343,926,268,201,0,5,5,1748,558,1234,636,576,1,8,6,3019,30,21,8,4,0,0,1,64,15,24,6,2,0,0,2,49,Himachal Pradesh,2014-15,438,876,342,127,0,6,3,1792,213,670,163,21,0,3,2,1072,549,1490,640,766,1,6,5,3457,497,1520,574,814,1,5,4,3415,313,949,333,439,1,4,6,2045,61,824,43,240,0,1,1,1170,122,257,142,66,0,2,3,592,55,51,108,74,0,1,2,291,3716,9825,1621,1489,4,58,42,16755,3063,6663,1411,889,8,57,36,12139,32472,166070,8794,18277,11,532,459,226615,Himachal Pradesh,2014-15,64657,57756,70498,59760,72200,63053,63927,56005,51127,47797,448,339,5227,3209,7686,6047,2280,1484,2005,1553,834,623,791,458,522,423,251,229,151,178,480,474,458,634,163,75,96,16,38,72401,34343,51371,24807,15838,7531,13190,6245,41222,18791,35790,16958,3671,1593,1988,923,7462,559,728,6709,374,915,30830,27627,7734,6765,0,0,24547,22049,27003,23766,0,0,7074,6176,23251,19607,28344,25253,1666,1446,8704,6819,26005,22940,540,458,3806,2803,17851,14860,0,0,0,0,19955,18056,0,0,23142,20865,15146,13962,12852,10834,18075,17454,7978,6250,17906,16381,39539,33606,20393,18918,4543,3996,12871,11319,29786,25679,12906,12251,3201,2668,8471,7425,33195,18936,11494,307,0,33917,14330,7596,157,0,23510,17387,9984,234,1,27520,13231,6928,128,1,12084,14518,6604,7791,1647,1908,3929,4991,9473,11696,5088,6175,1240,1493,2856,3743,12024,9187,3210,2385,883,765,2834,2270,9966,7806,2757,2082,717,657,2422,2019,5876,4065,2319,1553,451,321,2091,1356,4564,3342,1756,1287,339,256,1502,1078,341,102,166,33,35,22,61,15,292,74,109,27,21,7,55,8,33,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,Himachal Pradesh,2014-15,1479,2891,10066,1037,4,0,932,2519,7576,681,4,0,0,0,0,0,0,0,98,198,313,21,0,0,38,119,258,12,0,0,0,0,0,0,0,0,755,11063,967,1909,531,882,489,9035,691,1036,325,563,0,0,0,0,0,0,122564,124842,135662,150191,106671,108861
2,2014-15,HIMACHAL PRADESH,55673,6856.51,8.69,12.81,974,25.2,5.7,83.78,90.83,76.6,Punjab,2014-15,22,144,13274,1757,8940,2476,1734,2710,1861,5,52,102,1304,1390,1350,1721,3,27,29,1172,344,1360,140,2,25,73,586202,628895,132239,181511,282,16344,26447,1571920,238492,415732,60105,163353,228,8919,5219,892048,347710,213163,72134,18158,54,7425,21228,679872,26802,25589,9952,10597,19,668,1326,75025,11963,18199,4930,9453,13,365,331,45275,14839,7390,5022,1144,6,303,995,29750,1,7,27,67,0,0,0,102,0,1,1,9,0,0,0,11,2472,1734,2710,1861,5,52,102,8936,2469,1617,2702,1823,4,52,99,8766,2446,1512,2692,1740,4,18,71,8483,17,200,4,85,1,29,27,363,5,105,1,29,1,0,1,142,2454,1429,2705,1747,3,23,74,8435,439,930,464,973,1,11,32,2850,2476,1734,2709,1861,5,52,102,8939,2475,1734,2709,1861,5,52,102,8938,391,397,432,421,0,19,25,1685,284,366,297,391,0,13,15,1366,2442,1730,2559,1857,4,50,94,8736,662,345,421,44,0,28,64,1564,2456,1707,2670,1816,5,50,101,8805,15,1,12,2,0,0,0,30,843,908,260,365,0,16,63,2455,2422,1539,2622,1587,5,52,102,8329,45,19,11,2,0,0,13,90,34,34,9,5,0,4,22,108,Punjab,2014-15,2020,1703,1596,1832,3,37,72,7263,837,1698,475,1781,1,9,33,4834,2389,1724,2444,1830,5,50,96,8538,1781,1615,1682,1747,3,24,41,6893,407,1702,265,1848,1,9,11,4243,349,1603,282,1751,1,5,11,4002,528,1585,414,1732,1,7,18,4285,280,33,392,49,1,13,35,803,18303,13574,6515,5251,12,565,925,45156,20742,14359,8081,5908,15,575,1041,50774,235658,292036,54910,82437,126,13237,13334,691738,Punjab,2014-15,266738,206611,256390,195022,238808,187226,197427,154212,187557,155278,171,107,8635,3744,3674,1644,1802,702,2010,874,5341,5800,1792,1773,1400,1687,624,850,553,925,1499,1531,1382,2670,1045,396,231,69,239,314689,145673,207609,99957,107,34,29,12,130973,59536,106158,49297,12246,5655,7809,3771,25833,720,673,17078,274,417,58355,52426,17374,18082,0,0,105702,83829,65296,55829,0,0,65664,46033,91532,68175,49061,44295,25151,16568,52628,34409,92989,75286,11866,7755,29560,18527,96758,67645,52,86,0,0,35888,33369,479,561,74496,62160,30985,25919,53090,37378,60796,52129,33901,21219,95297,76669,123492,88645,68648,61155,189,163,32088,27629,113393,84452,55779,52980,158,146,27652,24907,121743,39022,26190,10113,347,97494,31723,20727,4041,208,123179,35007,20841,8422,255,104948,28218,17866,3854,222,56651,42529,34346,35764,71,87,17075,17347,48902,39764,30546,33349,200,85,15241,16631,29603,24440,4519,3755,25,39,4207,3347,25337,22041,4256,3457,28,21,3881,3209,16241,13246,2319,2383,12,11,1936,2107,13892,12028,2255,2351,34,6,1833,2032,3672,1134,4085,2150,0,0,1906,812,3458,1090,3854,2103,16,36,1788,788,126,143,20,7,0,0,20,5,121,261,16,29,0,0,16,61,Punjab,2014-15,1560,6519,15044,1032,13,0,2637,14351,31817,1715,26,0,0,0,0,0,0,0,10,34,37,2,0,0,15,87,121,5,0,0,0,0,0,0,0,0,548,16279,2249,2616,1314,1245,1123,36552,4149,3948,1484,3518,0,0,0,0,0,0,476657,469897,459425,404421,363595,326186
3,2014-15,PUNJAB,50362,27704.24,29.82,13.73,893,31.9,0.0,76.68,81.48,71.34,Chandigarh,2014-15,1,20,84,20,157,83,5,69,0,0,0,0,9,0,6,0,0,0,0,74,5,63,0,0,0,0,59666,3748,13730,0,0,0,0,77144,4855,0,1373,0,0,0,0,6228,54811,3748,12357,0,0,0,0,70916,2438,178,893,0,0,0,0,3509,184,0,75,0,0,0,0,259,2254,178,818,0,0,0,0,3250,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,83,5,69,0,0,0,0,157,82,5,69,0,0,0,0,156,80,5,69,0,0,0,0,154,3,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,79,5,69,0,0,0,0,153,31,0,30,0,0,0,0,61,83,5,69,0,0,0,0,157,83,5,69,0,0,0,0,157,38,2,38,0,0,0,0,78,35,2,31,0,0,0,0,68,83,5,69,0,0,0,0,157,54,4,18,0,0,0,0,76,83,5,69,0,0,0,0,157,1,0,1,0,0,0,0,2,14,2,6,0,0,0,0,22,83,5,68,0,0,0,0,156,6,1,0,0,0,0,0,7,5,1,0,0,0,0,0,6,Chandigarh,2014-15,83,5,65,0,0,0,0,153,50,4,17,0,0,0,0,71,81,5,66,0,0,0,0,152,83,5,69,0,0,0,0,157,37,2,37,0,0,0,0,76,21,1,15,0,0,0,0,37,22,2,19,0,0,0,0,43,3,0,9,0,0,0,0,12,1330,84,328,0,0,0,0,1742,1925,139,708,0,0,0,0,2772,25754,1528,5929,0,0,0,0,33211,Chandigarh,2014-15,11915,9406,12405,9140,9108,7600,12158,8790,10262,7681,20,17,871,405,31,12,321,143,213,119,474,349,329,218,181,134,40,30,112,87,49,50,48,57,39,18,21,7,23,5210,2390,5231,2301,68,33,177,98,995,504,722,325,1702,796,1127,547,862,4,40,776,12,48,2570,2298,181,213,0,0,5499,4357,2760,2233,0,0,2455,1849,5300,4071,2091,1896,987,622,2542,1651,4375,3717,404,280,1622,972,2642,1987,0,0,0,0,2912,2294,0,0,4869,3906,2213,1871,3057,1901,5091,3816,1320,689,2958,1994,8185,6228,1255,1072,22,11,192,190,8167,6218,1252,1097,22,11,185,190,4926,3184,2198,882,32,3673,1922,1962,708,0,3659,2963,2048,712,29,3138,1672,1798,620,0,2444,2422,525,589,12,23,31,107,1574,1845,278,405,12,17,25,34,2809,1662,232,145,11,17,38,22,2554,1552,188,127,7,15,31,20,1878,1673,137,148,14,7,18,25,1743,1627,120,127,13,6,18,22,528,504,158,148,0,0,2,12,476,477,132,134,1,1,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chandigarh,2014-15,22,131,495,77,0,2,35,343,2093,263,3,0,0,0,0,0,0,0,1,1,7,1,0,0,0,9,25,1,0,0,0,0,0,0,0,0,12,476,120,83,34,12,25,2008,511,126,72,30,0,0,0,0,0,0,21475,20498,20236,17691,20372,17261
4,2014-15,CHANDIGARH,114,1054.69,76.66,17.1,818,18.9,0.0,86.43,90.54,81.38,Uttarakhand,2014-15,13,95,11983,995,3439,460,1568,151,896,237,114,13,256,1368,96,856,218,90,7,203,200,55,40,19,24,6,175294,427646,12443,53852,13486,26664,1873,711258,90360,341025,8255,50173,11435,19789,1017,522054,84934,86621,4188,3679,2051,6875,856,189204,3020,19920,415,4562,934,861,111,30060,1728,17338,261,4370,860,701,54,25474,1292,2582,154,192,74,160,57,4586,0,8,1,18,7,1,0,35,4,2,1,2,36,2,0,47,449,1549,151,891,197,108,13,3358,456,1444,147,861,174,99,11,3192,435,1415,144,814,169,96,7,3080,19,136,5,63,13,11,6,253,3,95,4,11,1,2,1,117,438,1337,142,822,223,101,6,3069,91,107,17,21,9,8,1,254,459,1507,151,838,176,95,13,3239,453,1516,148,763,128,88,13,3109,69,269,18,180,32,20,5,593,51,212,11,141,16,11,2,444,443,1441,145,796,154,91,5,3075,244,60,39,21,17,10,3,394,449,978,145,658,112,69,11,2422,7,8,3,5,6,2,0,31,1,679,1,341,66,34,1,1123,446,1035,144,516,74,77,9,2301,36,47,3,16,5,6,0,113,29,27,3,3,3,3,1,69,Uttarakhand,2014-15,361,642,76,144,21,23,3,1270,230,165,36,26,9,13,3,482,430,911,130,424,69,48,6,2018,331,1097,82,698,96,49,7,2360,76,1317,30,755,196,70,8,2452,65,1321,18,715,180,68,7,2374,102,1379,27,744,182,73,9,2516,31,25,18,81,139,19,4,317,4239,9419,477,1684,441,643,67,17201,1839,4458,248,1383,261,224,75,8664,82050,206037,5408,28729,7045,12921,1175,343365,Uttarakhand,2014-15,100366,93524,103481,94109,104068,96701,76778,74021,83566,78534,714,834,5367,3215,9959,7100,1946,1280,6974,4721,589,519,363,303,359,268,142,127,181,131,758,747,708,823,287,122,180,48,146,94948,46245,59564,29777,13251,6538,11127,5720,77350,37822,55415,27116,28905,14894,16760,8552,7543,774,1256,5804,598,921,40719,35197,7412,7193,0,0,36511,33115,34562,30001,0,0,16082,16688,32580,29036,35104,29526,5287,5792,17692,16724,32548,29853,1767,2732,11154,11088,36319,37228,0,2,0,0,26666,22646,355,630,23933,23177,24823,21071,15133,14969,24203,22644,11046,13226,34186,34198,52254,47553,20704,19519,3200,3448,14962,13539,40061,39460,12313,13766,2308,2736,9535,10058,27110,28945,7027,37,304,40659,17357,4167,51,37,27239,31275,5915,66,267,41445,17134,3630,54,59,15107,24970,6892,10182,1261,2243,3821,7373,11287,20422,4737,7699,903,1600,2592,5860,22024,11903,5207,1882,1110,569,5761,2264,15265,9263,3050,1448,769,443,3494,1713,5074,3263,631,312,112,74,950,459,3364,2515,454,255,77,57,667,346,34,18,1,3,4,2,18,10,59,39,14,10,2,3,11,10,262,18,62,13,30,11,115,32,172,8,34,3,5,7,67,0,Uttarakhand,2014-15,608,1871,18320,452,28,2,263,934,7148,226,15,3,0,0,0,0,0,0,8,16,89,2,0,0,6,13,55,1,0,0,0,0,0,0,0,0,814,17685,688,928,282,999,346,7030,354,304,109,521,0,0,0,0,0,0,194478,198487,195014,195919,151870,150815
